STR_ID,STR_LEN,STR_TIME
4g6c,1216,0.15403389930725098
4g6d,314,0.052825927734375
4g6f,1430,0.2139902114868164
4g6g,1415,0.18326306343078613
4g6h,1499,0.1876211166381836
4g6i,840,0.08733606338500977
4g6j,882,0.1082601547241211
4g6k,942,0.1415388584136963
4g6l,644,0.11708903312683105
4g6m,1025,0.14957332611083984
4g6n,531,0.06927895545959473
4g6o,529,0.06899595260620117
4g6p,68,0.023671865463256836
4g6q,500,0.06682395935058594
4g6r,69,0.05723690986633301
4g6s,68,0.023859024047851562
4g6t,315,0.03402972221374512
4g6u,461,0.0677950382232666
4g6v,977,0.1341869831085205
4g6w,340,0.06968498229980469
4g6x,226,0.024940013885498047
4g6z,584,0.07015776634216309
5g60,3622,0.38607311248779297
5g61,3076,0.37459802627563477
5g62,1874,0.26955485343933105
5g64,1473,0.3037118911743164
5g65,540,0.07677388191223145
5g66,705,0.08008813858032227
5g67,582,0.13480305671691895
5g68,696,0.08172202110290527
5g69,667,0.07464194297790527
5g6a,663,0.10977983474731445
5g6b,661,0.07479214668273926
5g6c,561,0.0708458423614502
5g6d,669,0.07931232452392578
5g6e,429,0.10811901092529297
5g6f,623,0.07614612579345703
5g6g,590,0.07562088966369629
5g6h,644,0.08218908309936523
5g6i,617,0.10633301734924316
5g6j,618,0.08115100860595703
5g6k,608,0.07744479179382324
5g6l,418,0.0899813175201416
5g6m,685,0.07248997688293457
5g6n,572,0.07696008682250977
5g6o,639,0.07365298271179199
5g6p,495,0.10365414619445801
5g6q,647,0.07735705375671387
5g6r,743,0.08018207550048828
5g6s,2855,0.3896059989929199
5g6t,1027,0.14561700820922852
5g6v,878,0.09341001510620117
1g70,48,0.40819215774536133
1g71,1038,0.14876294136047363
1g72,1874,0.2142961025238037
1g73,507,0.13307619094848633
1g74,252,0.025709152221679688
1g75,176,0.012278079986572266
1g76,273,0.034684181213378906
1g77,301,0.03652000427246094
1g78,291,0.033447980880737305
1g79,349,0.03415107727050781
1g7a,493,0.07170820236206055
1g7b,429,0.11373710632324219
1g7c,979,0.08312511444091797
1g7d,106,0.7482638359069824
1g7e,122,0.8714921474456787
1g7f,760,0.057508230209350586
1g7g,407,0.04881000518798828
1g7h,502,0.1774740219116211
1g7i,751,0.05948805809020996
1g7j,696,0.059459686279296875
1g7k,1290,0.14327192306518555
1g7l,563,0.08134794235229492
1g7m,468,0.04932808876037598
1g7n,216,0.025090694427490234
1g7o,215,1.6442592144012451
1g7p,667,0.06400585174560547
1g7q,620,0.05964303016662598
1g7r,824,0.20660805702209473
1g7s,1024,0.08894634246826172
1g7t,899,0.08565187454223633
1g7u,300,0.04104495048522949
1g7v,306,0.07841897010803223
1g7w,585,0.0595550537109375
1g7x,584,0.060163021087646484
1g7y,1558,0.23105216026306152
1g7z,16,0.17452287673950195
2g70,613,0.11403107643127441
2g71,809,0.08149003982543945
2g72,795,0.08779525756835938
2g73,477,0.05277705192565918
2g74,526,0.0562281608581543
2g75,1034,0.1656169891357422
2g76,885,0.10080409049987793
2g77,923,0.11892104148864746
2g78,326,0.03368210792541504
2g79,296,0.03153419494628906
2g7b,390,0.035453081130981445
2g7c,930,0.0927579402923584
2g7e,371,0.03340864181518555
2g7f,387,0.03664827346801758
2g7g,325,0.07456469535827637
2g7h,167,0.552161693572998
2g7i,301,0.019879817962646484
2g7j,112,0.807858943939209
2g7k,800,0.16461682319641113
2g7l,260,0.03023815155029297
2g7m,2108,0.3802170753479004
2g7n,595,0.0678861141204834
2g7o,123,0.010885000228881836
2g7p,1061,0.1302478313446045
2g7q,982,0.18045616149902344
2g7r,175,0.022046327590942383
2g7s,511,0.04812026023864746
2g7u,1536,0.1974179744720459
2g7y,618,0.07031798362731934
2g7z,1035,0.09526300430297852
3g70,1051,0.14894509315490723
3g71,14780,2.3377089500427246
3g72,1265,0.11916923522949219
3g73,392,0.04806804656982422
3g74,821,0.1060032844543457
3g75,696,0.23519325256347656
3g76,1323,0.1768949031829834
3g77,714,0.06485414505004883
3g78,910,0.2072303295135498
3g79,1129,0.14096593856811523
3g7a,90,0.022082090377807617
3g7b,445,0.0955052375793457
3g7c,199,0.01930713653564453
3g7d,770,0.06556105613708496
3g7e,303,0.03032398223876953
3g7f,1951,0.22376394271850586
3g7g,1672,0.25974392890930176
3g7i,595,0.06765007972717285
3g7j,643,0.07597708702087402
3g7k,1834,0.2546498775482178
3g7l,96,0.02291107177734375
3g7m,180,0.02240777015686035
3g7n,880,0.07807421684265137
3g7p,256,0.02337479591369629
3g7q,672,0.06809806823730469
3g7r,1096,0.1385810375213623
3g7s,1223,0.1455841064453125
3g7t,381,0.07336282730102539
3g7u,633,0.05641603469848633
3g7v,2478,0.2877318859100342
3g7w,782,0.06475186347961426
3g7x,783,0.07280778884887695
3g7y,230,0.024379730224609375
3g7z,382,0.04192185401916504
4g70,892,0.1642169952392578
4g71,836,0.11600804328918457
4g72,808,0.141279935836792
4g73,1351,0.1525859832763672
4g74,1314,0.20233607292175293
4g75,738,0.055763959884643555
4g76,403,0.04472994804382324
4g77,654,0.05724596977233887
4g78,354,0.040457963943481445
4g79,224,0.031015872955322266
4g7a,1017,0.13197612762451172
4g7e,2327,0.2674980163574219
4g7f,510,0.12195730209350586
4g7g,2304,0.4355452060699463
4g7h,7582,1.3713431358337402
4g7l,400,0.04675102233886719
4g7n,623,0.0867469310760498
4g7o,7338,1.4026379585266113
4g7p,350,0.04391002655029297
4g7q,846,0.1165010929107666
4g7r,830,0.21182894706726074
4g7s,950,0.12711691856384277
4g7t,332,0.03761696815490723
4g7u,396,0.050024986267089844
4g7v,764,0.12666797637939453
4g7w,304,0.05069684982299805
4g7x,391,0.0372319221496582
4g7y,592,0.07769012451171875
4g7z,7059,1.358104944229126
1g80,16,0.17818498611450195
1g81,305,0.02867579460144043
1g82,793,0.19452714920043945
1g83,338,0.04667496681213379
1g84,105,0.46854305267333984
1g85,468,0.08666181564331055
1g86,225,0.02420210838317871
1g87,1921,0.1987440586090088
1g88,699,0.16205787658691406
1g89,14,0.08000922203063965
1g8a,634,0.04454612731933594
1g8c,14,0.07615089416503906
1g8e,295,0.027364015579223633
1g8f,1101,0.14124274253845215
1g8g,1833,0.16326189041137695
1g8h,1670,0.1951439380645752
1g8i,665,0.060868263244628906
1g8j,3214,0.37229275703430176
1g8k,7960,0.8634908199310303
1g8l,1417,0.13578295707702637
1g8m,1927,0.3029909133911133
1g8n,210,0.013898372650146484
1g8o,419,0.045968055725097656
1g8p,539,0.05290865898132324
1g8q,370,0.030633211135864258
1g8r,1024,0.17125701904296875
1g8s,371,0.03437018394470215
1g8t,1337,0.1125948429107666
1g8u,106,0.010360002517700195
1g8v,166,0.011654853820800781
1g8w,960,0.16507387161254883
1g8x,2036,0.339458703994751
1g8y,3384,0.48057103157043457
1g8z,965,0.08426094055175781
2g80,1223,0.19828581809997559
2g81,612,0.051741838455200195
2g82,4241,0.4738459587097168
2g83,664,0.12312602996826172
2g84,801,0.07955098152160645
2g85,807,0.06419825553894043
2g86,408,0.05241107940673828
2g87,801,0.18841218948364258
2g88,443,0.04966020584106445
2g89,382,0.04929399490356445
2g8a,395,0.05151629447937012
2g8c,652,0.05522799491882324
2g8d,397,0.07634997367858887
2g8e,521,0.05247306823730469
2g8f,414,0.03291487693786621
2g8g,540,0.07180523872375488
2g8h,391,0.03248715400695801
2g8i,483,0.03381991386413574
2g8j,568,0.08606910705566406
2g8k,423,0.030602693557739258
2g8l,884,0.08730697631835938
2g8n,823,0.08562302589416504
2g8q,621,0.07201695442199707
2g8r,512,0.042345285415649414
2g8s,1723,0.1626129150390625
2g8t,524,0.03604578971862793
2g8u,166,0.05621695518493652
2g8v,308,0.029906034469604492
2g8w,263,0.027946949005126953
2g8x,879,0.08506488800048828
2g8y,1615,0.1255500316619873
2g8z,515,0.08425116539001465
3g80,227,0.021811962127685547
3g81,1077,0.0812370777130127
3g82,719,0.10959315299987793
3g83,1021,0.11907482147216797
3g84,597,0.07169413566589355
3g85,485,0.04709482192993164
3g86,1633,0.21525287628173828
3g87,481,0.04474282264709473
3g88,1195,0.1015322208404541
3g89,1507,0.1457681655883789
3g8a,2783,0.3321189880371094
3g8b,1014,0.10008502006530762
3g8c,1752,0.20302295684814453
3g8d,1299,0.13272976875305176
3g8e,928,0.18212389945983887
3g8f,328,0.02346491813659668
3g8g,274,0.022716283798217773
3g8h,322,0.023299694061279297
3g8i,418,0.03925895690917969
3g8k,414,0.04041004180908203
3g8l,641,0.09255504608154297
3g8m,418,0.10405611991882324
3g8o,855,0.08306598663330078
3g8q,1309,0.2371058464050293
3g8r,800,0.09865498542785645
3g8s,1069,0.34253525733947754
3g8t,1070,0.3443629741668701
3g8u,271,0.04903078079223633
3g8v,359,0.044898033142089844
3g8w,683,0.10702896118164062
3g8x,256,0.10534095764160156
3g8y,875,0.07448816299438477
3g8z,239,0.02287912368774414
4g80,2271,0.37531113624572754
4g81,1585,0.22184085845947266
4g82,439,0.0821831226348877
4g83,418,0.08152413368225098
4g84,1041,0.23799490928649902
4g85,853,0.14354419708251953
4g86,749,0.12288427352905273
4g87,929,0.07149314880371094
4g88,1687,0.1977999210357666
4g89,747,0.07584691047668457
4g8a,1547,0.3364589214324951
4g8b,1464,0.1232292652130127
4g8c,1438,0.17783403396606445
4g8d,1688,0.1364598274230957
4g8e,588,0.10207509994506836
4g8f,658,0.06719112396240234
4g8g,1175,0.14117908477783203
4g8h,681,0.06104588508605957
4g8i,844,0.1092371940612793
4g8j,2831,0.27153992652893066
4g8k,827,0.11444807052612305
4g8l,1199,0.27460789680480957
4g8m,907,0.08437991142272949
4g8n,389,0.04145002365112305
4g8o,1623,0.32680392265319824
4g8p,393,0.04470181465148926
4g8r,952,0.16803407669067383
4g8s,475,0.06621026992797852
4g8t,3756,0.4152529239654541
4g8u,395,0.0698232650756836
4g8v,583,0.04516291618347168
4g8w,315,0.04398798942565918
4g8x,489,0.07543683052062988
4g8y,495,0.03857612609863281
4g8z,232,0.030246257781982422
1g90,176,0.6016688346862793
1g91,77,0.8227889537811279
1g92,25,0.07181406021118164
1g93,378,0.1428968906402588
1g94,742,0.07329487800598145
1g95,721,0.06865191459655762
1g96,135,0.018842220306396484
1g97,931,0.07282781600952148
1g98,2004,0.2135758399963379
1g99,958,0.11524677276611328
1g9a,1837,0.2542688846588135
1g9b,1838,0.24375605583190918
1g9c,1713,0.21606993675231934
1g9d,1674,0.2496778964996338
1g9e,117,0.7302179336547852
1g9f,259,0.035248756408691406
1g9g,1028,0.18275833129882812
1g9h,727,0.07309389114379883
1g9i,428,0.03809189796447754
1g9j,1014,0.11099004745483398
1g9k,819,0.11236715316772461
1g9l,144,1.4132537841796875
1g9m,1899,0.21231389045715332
1g9n,1289,0.1440889835357666
1g9o,235,0.017199277877807617
1g9p,45,0.34377598762512207
1g9q,643,0.06810212135314941
1g9r,463,0.07379817962646484
1g9s,436,0.0536351203918457
1g9t,452,0.050339698791503906
1g9u,608,0.061929941177368164
1g9v,842,0.09410881996154785
1g9w,57,0.0037860870361328125
1g9x,911,0.16328096389770508
1g9y,790,0.07287287712097168
1g9z,1212,0.08057022094726562
2g91,107,0.007903814315795898
2g92,108,0.04207587242126465
2g93,714,0.0585637092590332
2g94,2413,0.2608311176300049
2g95,1167,0.1417548656463623
2g96,1060,0.18487000465393066
2g97,1045,0.1367330551147461
2g98,493,0.05330324172973633
2g99,618,0.08590292930603027
2g9a,315,0.09316301345825195
2g9b,261,0.9110350608825684
2g9c,434,0.03488898277282715
2g9d,357,0.04953193664550781
2g9e,110,0.0102081298828125
2g9f,281,0.03278994560241699
2g9g,309,0.10869812965393066
2g9h,1062,0.0991671085357666
2g9i,563,0.06686997413635254
2g9j,140,0.46964311599731445
2g9k,282,0.05524420738220215
2g9l,37,0.15009784698486328
2g9n,657,0.07033395767211914
2g9o,77,0.7813832759857178
2g9p,26,0.1943960189819336
2g9q,895,0.12192392349243164
2g9r,1082,0.21276092529296875
2g9t,4383,0.5073349475860596
2g9u,981,0.16309499740600586
2g9v,1034,0.13698410987854004
2g9w,484,0.042916059494018555
2g9x,1261,0.2531101703643799
2g9y,1460,0.1357131004333496
2g9z,1124,0.1448531150817871
3g90,408,0.054146766662597656
3g91,698,0.07140111923217773
3g93,1820,0.31125497817993164
3g96,1120,0.3395500183105469
3g97,229,0.04462409019470215
3g98,361,0.036509037017822266
3g99,285,0.05204892158508301
3g9a,1041,0.0709691047668457
3g9b,239,0.08204221725463867
3g9c,991,0.27974510192871094
3g9d,655,0.1061239242553711
3g9e,355,0.03959918022155762
3g9g,453,0.04300284385681152
3g9h,274,0.03530716896057129
3g9i,363,0.046898841857910156
3g9j,325,0.046088218688964844
3g9k,1449,0.1842808723449707
3g9l,441,0.050557851791381836
3g9m,448,0.04778599739074707
3g9n,354,0.04888105392456055
3g9o,363,0.07091999053955078
3g9p,363,0.0454409122467041
3g9q,289,0.03770589828491211
3g9r,335,0.05477404594421387
3g9t,393,0.041693925857543945
3g9u,370,0.04592275619506836
3g9v,780,0.1224219799041748
3g9w,889,0.10322308540344238
3g9x,817,0.07251310348510742
3g9y,67,0.0077610015869140625
3g9z,322,0.07524609565734863
4g90,573,0.0419919490814209
4g91,325,0.04842019081115723
4g92,855,0.09236288070678711
4g93,565,0.1099858283996582
4g94,314,0.05011701583862305
4g95,535,0.04032397270202637
4g96,820,0.11095118522644043
4g97,289,0.03404688835144043
4g98,358,0.04709577560424805
4g99,358,0.07152199745178223
4g9a,937,0.10651206970214844
4g9b,417,0.04917502403259277
4g9c,531,0.07972884178161621
4g9d,893,0.10061788558959961
4g9e,1488,0.1339111328125
4g9f,1329,0.16233611106872559
4g9g,1607,0.13363289833068848
4g9h,655,0.08490705490112305
4g9i,4591,0.8054921627044678
4g9j,648,0.09173202514648438
4g9k,946,0.24997329711914062
4g9l,417,0.05672502517700195
4g9m,532,0.0548858642578125
4g9n,550,0.04715394973754883
4g9o,753,0.12970900535583496
4g9p,867,0.14834094047546387
4g9q,392,0.03569602966308594
4g9r,525,0.08166193962097168
4g9s,841,0.15042710304260254
4g9y,269,0.0261690616607666
4g9z,302,0.04526805877685547
1ga0,681,0.057168006896972656
1ga1,798,0.11515092849731445
1ga2,2005,0.2034459114074707
1ga3,113,0.7442479133605957
1ga4,824,0.12163209915161133
1ga5,687,0.07889699935913086
1ga6,846,0.07967519760131836
1ga7,540,0.058279991149902344
1ga8,472,0.12221097946166992
1ga9,1033,0.10718297958374023
1gab,53,0.3550088405609131
1gac,30,0.9585020542144775
1gad,952,0.17212867736816406
1gae,941,0.11142206192016602
1gaf,583,0.0828089714050293
1gag,342,0.1346890926361084
1gah,1027,0.13442111015319824
1gai,1048,0.14021086692810059
1gaj,394,0.07265710830688477
1gak,279,0.025784015655517578
1gal,743,0.08916783332824707
1gam,209,0.02860283851623535
1gan,302,0.04018521308898926
1gao,689,0.06943488121032715
1gaq,826,0.14658713340759277
1gar,727,0.06748294830322266
1gat,77,0.024335861206054688
1gau,76,0.9598729610443115
1gav,5805,0.9453949928283691
1gaw,822,0.1022791862487793
1gax,2038,0.4841039180755615
1gay,435,0.02718806266784668
1gaz,431,0.029890060424804688
2ga0,1462,0.18433308601379395
2ga1,405,0.03411388397216797
2ga2,744,0.12285304069519043
2ga3,1401,0.13647913932800293
2ga4,1191,0.13756704330444336
2ga5,123,0.8457820415496826
2ga6,3846,0.501021146774292
2ga7,78,0.8930022716522217
2ga8,598,0.05658984184265137
2ga9,997,0.21951889991760254
2gaa,510,0.05669403076171875
2gab,301,0.03512978553771973
2gac,796,0.08312010765075684
2gae,366,0.05238509178161621
2gaf,873,0.15247488021850586
2gag,3136,0.29363393783569336
2gah,3358,0.33283305168151855
2gai,2216,0.27251696586608887
2gaj,2039,0.2159271240234375
2gak,1238,0.19765400886535645
2gal,343,0.04250597953796387
2gam,1726,0.27872300148010254
2gan,591,0.059532880783081055
2gao,401,0.0493011474609375
2gaq,100,0.7154722213745117
2gar,313,0.02769613265991211
2gas,1516,0.11770391464233398
2gat,99,0.03705096244812012
2gau,431,0.036210060119628906
2gaw,684,0.15758800506591797
2gax,497,0.044077157974243164
2gaz,420,0.06092691421508789
3ga0,340,0.046242713928222656
3ga1,346,0.037175893783569336
3ga2,389,0.06620287895202637
3ga3,338,0.023193836212158203
3ga4,364,0.0388028621673584
3ga5,1327,0.10120606422424316
3ga6,931,0.15171289443969727
3ga7,782,0.06778120994567871
3ga8,166,0.013557672500610352
3ga9,534,0.06666016578674316
3gaa,1248,0.2207188606262207
3gab,837,0.11558389663696289
3gac,1492,0.20212578773498535
3gad,1592,0.13218402862548828
3gae,1059,0.08640289306640625
3gaf,2323,0.3247699737548828
3gag,1484,0.17540383338928223
3gah,401,0.040445804595947266
3gai,350,0.03413987159729004
3gaj,351,0.03299117088317871
3gak,598,0.0911860466003418
3gal,358,0.08695077896118164
3gam,793,0.08106422424316406
3gan,173,0.022454023361206055
3gao,334,0.035550832748413086
3gaq,545,0.05480194091796875
3gar,358,0.034147024154663086
3gas,2807,0.3083469867706299
3gat,99,1.5774457454681396
3gau,1213,0.2979128360748291
3gav,1213,0.3589918613433838
3gaw,1213,0.3026909828186035
3gax,394,0.04012489318847656
3gay,1219,0.18820405006408691
3gaz,1360,0.1099710464477539
4ga0,228,0.0699319839477539
4ga1,374,0.09159183502197266
4ga2,411,0.07173299789428711
4ga3,422,0.05570697784423828
4ga4,838,0.1106569766998291
4ga5,3944,0.5901639461517334
4ga6,1365,0.17261815071105957
4ga7,753,0.13156580924987793
4ga8,654,0.058800697326660156
4ga9,437,0.05058693885803223
4gaa,1308,0.3009359836578369
4gab,709,0.0620417594909668
4gac,1624,0.14731907844543457
4gad,723,0.08633017539978027
4gae,980,0.15544795989990234
4gaf,672,0.08696484565734863
4gag,787,0.06803464889526367
4gah,581,0.06335210800170898
4gai,646,0.10384392738342285
4gaj,440,0.0621030330657959
4gak,458,0.05762672424316406
4gal,358,0.04830574989318848
4gam,4841,1.2211756706237793
4gao,809,0.1546621322631836
4gap,930,0.261829137802124
4gat,93,0.03463006019592285
4gav,930,0.1801133155822754
4gaw,2761,0.6147620677947998
4gax,849,0.13985180854797363
4gay,856,0.12334012985229492
4gaz,491,0.07222604751586914
5gad,7643,2.2860281467437744
5gae,7242,2.230807065963745
5gaf,7390,2.4850592613220215
5gag,7117,2.477902889251709
5gah,7117,2.466489791870117
5gai,12390,2.583608627319336
5gaj,134,1.1126713752746582
5gak,10265,3.245180368423462
5gal,350,0.043642282485961914
5gam,2187,0.3754737377166748
5gan,9326,2.1527926921844482
5gao,2924,0.5634980201721191
5gap,3728,0.7876050472259521
5gaq,2592,0.5356390476226807
5gar,5878,0.5904538631439209
5gas,5879,0.5971472263336182
5gat,93,1.581244945526123
6gat,93,0.03195619583129883
7gat,93,1.5963997840881348
9gaa,682,0.07989001274108887
9gac,713,0.1886579990386963
9gaf,810,0.0867929458618164
1gb0,374,0.02532672882080078
1gb1,56,1.1276240348815918
1gb2,421,0.023890972137451172
1gb3,397,0.02591109275817871
1gb4,57,1.029369831085205
1gb5,426,0.02445077896118164
1gb6,414,0.028564929962158203
1gb7,399,0.025825023651123047
1gb8,412,0.025936126708984375
1gb9,425,0.02744603157043457
1gba,367,0.030106067657470703
1gbb,359,0.030656099319458008
1gbc,363,0.029928922653198242
1gbd,360,0.11295175552368164
1gbe,373,0.029699087142944336
1gbf,374,0.031128883361816406
1gbg,373,0.03510284423828125
1gbh,349,0.03043198585510254
1gbi,366,0.029654979705810547
1gbj,366,0.030889034271240234
1gbk,343,0.03133392333984375
1gbl,345,0.030983924865722656
1gbm,345,0.061212778091430664
1gbn,1541,0.20630407333374023
1gbo,410,0.026181697845458984
1gbq,69,0.019932985305786133
1gbr,89,0.9344408512115479
1gbs,337,0.029333829879760742
1gbt,344,0.030395984649658203
1gbu,1032,0.09540700912475586
1gbv,947,0.17418384552001953
1gbw,392,0.023989200592041016
1gbx,441,0.024035930633544922
1gby,404,0.026631832122802734
1gbz,399,0.024074077606201172
2gb0,1455,0.13790225982666016
2gb1,56,0.0499272346496582
2gb2,257,0.021419048309326172
2gb3,2536,0.39360904693603516
2gb4,865,0.0976557731628418
2gb5,768,0.08185601234436035
2gb7,1811,0.2704451084136963
2gb8,399,2.9814260005950928
2gb9,119,0.01114511489868164
2gba,291,0.024029970169067383
2gbb,832,0.0985410213470459
2gbc,1491,0.2306349277496338
2gbf,1461,0.44076013565063477
2gbg,1462,0.27014827728271484
2gbh,16,0.04469609260559082
2gbi,1461,0.2864241600036621
2gbj,316,0.03142499923706055
2gbk,581,0.054383039474487305
2gbl,3052,0.5822350978851318
2gbm,685,0.06997513771057129
2gbn,164,0.018339872360229492
2gbo,220,0.02905583381652832
2gbp,525,0.05080223083496094
2gbq,69,0.37843990325927734
2gbr,432,0.037590742111206055
2gbs,145,1.0778861045837402
2gbt,1095,0.09566903114318848
2gbu,812,0.07944989204406738
2gbv,3048,0.3313620090484619
2gbw,3841,0.3779909610748291
2gbx,2059,0.33385491371154785
2gby,764,0.1753091812133789
2gbz,250,0.026986122131347656
3gb0,594,0.05468487739562988
3gb1,56,0.6653249263763428
3gb2,408,0.049100637435913086
3gb3,694,0.0770266056060791
3gb4,1556,0.23295307159423828
3gb5,321,0.03699994087219238
3gb6,1210,0.10909700393676758
3gb7,541,0.07795381546020508
3gb8,1227,0.23260116577148438
3gb9,1074,0.12955999374389648
3gba,2467,0.27281999588012695
3gbb,860,0.10754084587097168
3gbd,1266,0.10373401641845703
3gbe,1264,0.10054492950439453
3gbf,697,0.11029410362243652
3gbg,478,0.044564008712768555
3gbh,1429,0.14201903343200684
3gbi,42,0.015420198440551758
3gbj,1041,0.19830727577209473
3gbk,616,0.08290910720825195
3gbl,292,0.018702030181884766
3gbm,2007,0.29943203926086426
3gbn,1121,0.14900898933410645
3gbo,346,0.03695797920227051
3gbp,413,0.06403803825378418
3gbq,69,0.020022153854370117
3gbr,948,0.11792683601379395
3gbs,456,0.03184199333190918
3gbt,623,0.13455986976623535
3gbu,1707,0.1832728385925293
3gbv,781,0.11562705039978027
3gbw,370,0.036329030990600586
3gbx,1223,0.12120890617370605
3gby,507,0.05277895927429199
3gbz,483,0.04449629783630371
4gb0,98,0.05936312675476074
4gb1,507,0.05470895767211914
4gb2,427,0.04285836219787598
4gb3,824,0.11522793769836426
4gb5,277,0.03159499168395996
4gb7,883,0.12409591674804688
4gb9,912,0.15453410148620605
4gba,552,0.08685111999511719
4gbc,123,0.016036033630371094
4gbd,1120,0.1362438201904297
4gbe,809,0.11571788787841797
4gbf,1357,0.1969919204711914
4gbg,891,0.08588790893554688
4gbi,109,0.014614105224609375
4gbj,1598,0.24612212181091309
4gbk,107,0.013786077499389648
4gbl,107,0.015458106994628906
4gbm,666,0.06078290939331055
4gbn,138,0.015566110610961914
4gbo,747,0.09392809867858887
4gbp,439,0.08506393432617188
4gbq,69,0.3556180000305176
4gbr,449,0.08339810371398926
4gbs,445,0.07333183288574219
4gbt,572,0.13528990745544434
4gbu,1073,0.0940389633178711
4gbv,434,0.050022125244140625
4gbw,560,0.05326700210571289
4gbx,818,0.1714789867401123
4gby,486,0.08396697044372559
4gbz,482,0.10944199562072754
1gc0,2689,0.2401890754699707
1gc1,1538,0.17753911018371582
1gc2,2677,0.2733170986175537
1gc3,3072,0.5327727794647217
1gc4,1536,0.26854705810546875
1gc5,545,0.0703439712524414
1gc6,298,0.047257184982299805
1gc7,297,0.04337573051452637
1gc8,763,0.17552804946899414
1gc9,400,0.05064821243286133
1gca,464,0.06255221366882324
1gcb,698,0.07982707023620605
1gcc,85,0.05830883979797363
1gcd,519,0.03821110725402832
1gce,597,0.0591890811920166
1gcf,109,0.414226770401001
1gcg,483,0.05958294868469238
1gci,657,0.15620088577270508
1gcj,1131,0.13893818855285645
1gck,788,0.11563992500305176
1gcl,205,0.05646705627441406
1gcm,147,0.016754865646362305
1gcn,29,0.0046079158782958984
1gco,1610,0.1727888584136963
1gcp,452,0.04600691795349121
1gcq,372,0.03043198585510254
1gcs,429,0.07111597061157227
1gct,407,0.03628110885620117
1gcu,586,0.05399489402770996
1gcv,704,0.09225606918334961
1gcw,609,0.08359670639038086
1gcy,639,0.09161496162414551
1gcz,503,0.05465197563171387
2gc0,716,0.06333494186401367
2gc1,688,0.06273198127746582
2gc2,684,0.060002803802490234
2gc3,733,0.09399795532226562
2gc4,4188,0.5309062004089355
2gc5,665,0.08984088897705078
2gc6,682,0.06369829177856445
2gc7,4278,0.5822672843933105
2gc8,1592,0.2156989574432373
2gc9,669,0.06012606620788574
2gca,611,0.05950736999511719
2gcb,688,0.13965606689453125
2gcc,63,0.018502235412597656
2gcd,897,0.10228610038757324
2gce,2530,0.28308987617492676
2gcf,73,0.49104905128479004
2gcg,1916,0.2532370090484619
2gch,388,0.03737282752990723
2gci,2634,0.30728793144226074
2gcj,999,0.1847977638244629
2gcl,708,0.12914204597473145
2gcn,401,0.030511140823364258
2gco,876,0.06889486312866211
2gcp,341,0.03712916374206543
2gcq,604,0.10302495956420898
2gcs,351,0.05911612510681152
2gct,375,0.03700089454650879
2gcu,2018,0.17730498313903809
2gcv,304,0.09092092514038086
2gcx,75,0.4850037097930908
2gcy,550,0.06957817077636719
2gcz,18,0.07753300666809082
3gc0,423,0.1063990592956543
3gc1,911,0.099395751953125
3gc2,645,0.06385993957519531
3gc3,954,0.11462998390197754
3gc4,572,0.09359526634216309
3gc5,657,0.0638878345489502
3gc6,976,0.11015701293945312
3gc7,803,0.06290483474731445
3gc8,892,0.14131689071655273
3gc9,1025,0.10341596603393555
3gca,36,0.012705087661743164
3gcb,886,0.1037440299987793
3gcc,63,0.9697227478027344
3gcd,965,0.21009016036987305
3gce,199,0.01568317413330078
3gcf,9288,1.309931993484497
3gcg,511,0.05186200141906738
3gch,314,0.0344393253326416
3gci,220,0.02213883399963379
3gcj,968,0.1887040138244629
3gck,773,0.09833312034606934
3gcl,937,0.10241413116455078
3gcm,2592,0.2987861633300781
3gcn,304,0.04249691963195801
3gco,307,0.07763314247131348
3gcp,467,0.05211591720581055
3gcq,522,0.05605888366699219
3gcs,491,0.0539698600769043
3gct,384,0.03653693199157715
3gcu,977,0.1483137607574463
3gcv,491,0.052304983139038086
3gcw,568,0.08037710189819336
3gcx,568,0.08501005172729492
3gcy,48,0.005101919174194336
3gcz,423,0.0839853286743164
4gc0,487,0.08905911445617676
4gc1,795,0.10059690475463867
4gc2,789,0.1282808780670166
4gc3,691,0.0541231632232666
4gc4,664,0.07593202590942383
4gc5,554,0.06760811805725098
4gc6,422,0.06868791580200195
4gc7,815,0.17859315872192383
4gc8,699,0.09566497802734375
4gc9,469,0.05984807014465332
4gca,914,0.11324477195739746
4gcb,249,0.020650148391723633
4gcc,179,0.022872209548950195
4gcd,140,0.024291038513183594
4gce,137,0.02643609046936035
4gcf,132,0.024698972702026367
4gch,311,0.03581380844116211
4gci,918,0.11686587333679199
4gcj,484,0.05009102821350098
4gck,1230,0.12938904762268066
4gcl,1976,0.3142671585083008
4gcm,1224,0.16806387901306152
4gcn,465,0.05255866050720215
4gco,267,0.029518842697143555
4gcp,931,0.10447812080383301
4gcq,883,0.16149616241455078
4gcr,404,0.035201072692871094
4gcs,1092,0.1105039119720459
4gct,1021,0.1788489818572998
4gcv,2514,0.40793871879577637
4gcw,397,0.06603884696960449
4gcx,772,0.08335494995117188
4gcy,323,0.0341639518737793
4gcz,1208,0.1915421485900879
5gch,315,0.03210186958312988
5gcn,167,1.5237109661102295
6gch,426,0.035324811935424805
7gch,337,0.03533172607421875
8gch,591,0.041355133056640625
1gd0,694,0.18001294136047363
1gd1,2016,0.20223593711853027
1gd2,1191,0.10792803764343262
1gd3,98,0.026256084442138672
